Effective.Date,State,State.Minimum.Wage,State.Minimum.Wage.2020.Dollars,Federal.Minimum.Wage,Federal.Minimum.Wage.2020.Dollars,Effective.Minimum.Wage,Effective.Minimum.Wage.2020.Dollars,CPI.Average,Department.Of.Labor.Uncleaned.Data,Department.Of.Labor.Cleaned.Low.Value,Department.Of.Labor.Cleaned.Low.Value.2020.Dollars,Department.Of.Labor.Cleaned.High.Value,Department.Of.Labor.Cleaned.High.Value.2020.Dollars,Footnote
1988-01-01,Kentucky,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,NA
1988-01-01,Louisiana,0,0,3.35,7.32,3.35,7.32,118.3,...,0,0,0,0,NA
1988-01-01,Maine,3.65,7.98,3.35,7.32,3.65,7.98,118.3,3.65,3.65,7.98,3.65,7.98,NA
1988-01-01,Maryland,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,NA
1988-01-01,Massachusetts,3.65,7.98,3.35,7.32,3.65,7.98,118.3,3.65,3.65,7.98,3.65,7.98,NA
1988-01-01,Michigan,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,NA
1988-01-01,Minnesota,3.55,7.76,3.35,7.32,3.55,7.76,118.3,3.55 & 3.50(f),3.55,7.76,3.5,7.65,(f)
1988-01-01,Mississippi,0,0,3.35,7.32,3.35,7.32,118.3,...,0,0,0,0,NA
1988-01-01,Missouri,0,0,3.35,7.32,3.35,7.32,118.3,...,0,0,0,0,NA
1988-01-01,Montana,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,NA
1988-01-01,Nebraska,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,NA
1988-01-01,Nevada,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,NA
1988-01-01,New Hampshire,3.55,7.76,3.35,7.32,3.55,7.76,118.3,3.55,3.55,7.76,3.55,7.76,NA
1988-01-01,New Jersey,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,NA
1988-01-01,New Mexico,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,NA
1988-01-01,New York,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,NA
1988-01-01,North Carolina,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,NA
1988-01-01,North Dakota,2.8,6.12,3.35,7.32,3.35,7.32,118.3,2.80 - 3.10,2.8,6.12,3.1,6.78,NA
1988-01-01,Ohio,2.3,5.03,3.35,7.32,3.35,7.32,118.3,2.3,2.3,5.03,2.3,5.03,NA
1988-01-01,Oklahoma,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,NA
1988-01-01,Oregon,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,NA
1988-01-01,Pennsylvania,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,NA
1988-01-01,Puerto Rico,1.2,2.62,3.35,7.32,3.35,7.32,118.3,1.20 - 3.35,1.2,2.62,3.35,7.32,NA
1988-01-01,Rhode Island,3.65,7.98,3.35,7.32,3.65,7.98,118.3,3.65,3.65,7.98,3.65,7.98,NA
1988-01-01,South Carolina,0,0,3.35,7.32,3.35,7.32,118.3,...,0,0,0,0,NA
1988-01-01,South Dakota,2.8,6.12,3.35,7.32,3.35,7.32,118.3,2.8,2.8,6.12,2.8,6.12,NA
1988-01-01,Tennessee,0,0,3.35,7.32,3.35,7.32,118.3,...,0,0,0,0,NA
1988-01-01,Texas,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,NA
1988-01-01,U.S. Virgin Islands,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,NA
1988-01-01,Utah,2.5,5.47,3.35,7.32,3.35,7.32,118.3,2.50 - 2.75(b),2.5,5.47,2.75,6.01,(b)
1988-01-01,Vermont,3.55,7.76,3.35,7.32,3.55,7.76,118.3,3.55,3.55,7.76,3.55,7.76,NA
1988-01-01,Virginia,2.65,5.79,3.35,7.32,3.35,7.32,118.3,2.65,2.65,5.79,2.65,5.79,NA
1988-01-01,Washington,2.3,5.03,3.35,7.32,3.35,7.32,118.3,2.3,2.3,5.03,2.3,5.03,NA
1988-01-01,West Virginia,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,NA
1988-01-01,Wisconsin,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,NA
1988-01-01,Wyoming,1.6,3.5,3.35,7.32,3.35,7.32,118.3,1.6,1.6,3.5,1.6,3.5,NA
1989-01-01,Alabama,0,0,3.35,6.99,3.35,6.99,124,...,0,0,0,0,NA
1989-01-01,Alaska,3.85,8.03,3.35,6.99,3.85,8.03,124,3.85,3.85,8.03,3.85,8.03,NA
1989-01-01,Arizona,0,0,3.35,6.99,3.35,6.99,124,...,0,0,0,0,NA
1989-01-01,Arkansas,3.25,6.78,3.35,6.99,3.35,6.99,124,3.25,3.25,6.78,3.25,6.78,NA
1989-01-01,California,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,NA
1989-01-01,Colorado,3,6.26,3.35,6.99,3.35,6.99,124,3,3,6.26,3,6.26,NA
1989-01-01,Connecticut,3.75,7.82,3.35,6.99,3.75,7.82,124,3.75,3.75,7.82,3.75,7.82,NA
1989-01-01,Delaware,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,NA
1989-01-01,District of Columbia,3.5,7.3,3.35,6.99,3.5,7.3,124,3.50 - 4.85,3.5,7.3,4.85,10.12,NA
1989-01-01,Florida,0,0,3.35,6.99,3.35,6.99,124,...,0,0,0,0,NA
1989-01-01,Georgia,3.25,6.78,3.35,6.99,3.35,6.99,124,3.25,3.25,6.78,3.25,6.78,NA
1989-01-01,Guam,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,NA
1989-01-01,Hawaii,3.85,8.03,3.35,6.99,3.85,8.03,124,3.85,3.85,8.03,3.85,8.03,NA
1989-01-01,Idaho,2.3,4.8,3.35,6.99,3.35,6.99,124,2.3,2.3,4.8,2.3,4.8,NA
1989-01-01,Illinois,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,NA
1989-01-01,Indiana,2,4.17,3.35,6.99,3.35,6.99,124,2,2,4.17,2,4.17,NA
1989-01-01,Iowa,0,0,3.35,6.99,3.35,6.99,124,...,0,0,0,0,NA
1989-01-01,Kansas,1.6,3.34,3.35,6.99,3.35,6.99,124,1.6,1.6,3.34,1.6,3.34,NA
1989-01-01,Kentucky,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,NA
1989-01-01,Louisiana,0,0,3.35,6.99,3.35,6.99,124,...,0,0,0,0,NA
1989-01-01,Maine,3.65,7.61,3.35,6.99,3.65,7.61,124,3.65,3.65,7.61,3.65,7.61,NA
1989-01-01,Maryland,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,NA
1989-01-01,Massachusetts,3.65,7.61,3.35,6.99,3.65,7.61,124,3.65,3.65,7.61,3.65,7.61,NA
1989-01-01,Michigan,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,NA
1989-01-01,Minnesota,3.55,7.41,3.35,6.99,3.55,7.41,124,3.55 & 3.50(f),3.55,7.41,3.5,7.3,(f)
1989-01-01,Mississippi,0,0,3.35,6.99,3.35,6.99,124,...,0,0,0,0,NA
1989-01-01,Missouri,0,0,3.35,6.99,3.35,6.99,124,...,0,0,0,0,NA
1989-01-01,Montana,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,NA
1989-01-01,Nebraska,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,NA
1989-01-01,Nevada,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,NA
1989-01-01,New Hampshire,3.55,7.41,3.35,6.99,3.55,7.41,124,3.55,3.55,7.41,3.55,7.41,NA
1989-01-01,New Jersey,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,NA
1989-01-01,New Mexico,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,NA
1989-01-01,New York,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,NA
1989-01-01,North Carolina,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,NA
1989-01-01,North Dakota,2.8,5.84,3.35,6.99,3.35,6.99,124,2.80 - 3.10,2.8,5.84,3.1,6.47,NA
1989-01-01,Ohio,2.3,4.8,3.35,6.99,3.35,6.99,124,2.3,2.3,4.8,2.3,4.8,NA
1989-01-01,Oklahoma,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,NA
1989-01-01,Oregon,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,NA
1989-01-01,Pennsylvania,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,NA
1989-01-01,Puerto Rico,1.2,2.5,3.35,6.99,3.35,6.99,124,1.20 - 3.35,1.2,2.5,3.35,6.99,NA
1989-01-01,Rhode Island,3.65,7.61,3.35,6.99,3.65,7.61,124,3.65,3.65,7.61,3.65,7.61,NA
1989-01-01,South Carolina,0,0,3.35,6.99,3.35,6.99,124,...,0,0,0,0,NA
1989-01-01,South Dakota,2.8,5.84,3.35,6.99,3.35,6.99,124,2.8,2.8,5.84,2.8,5.84,NA
1989-01-01,Tennessee,0,0,3.35,6.99,3.35,6.99,124,...,0,0,0,0,NA
1989-01-01,Texas,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,NA
1989-01-01,U.S. Virgin Islands,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,NA
1989-01-01,Utah,2.5,5.21,3.35,6.99,3.35,6.99,124,2.50 - 2.75(b),2.5,5.21,2.75,5.74,(b)
